CaseID,ActivityID,CompleteTimestamp,Resource,ElapsedTime
201394,0,2012-01-16 16:16:03,112,0
201394,1,2012-01-16 16:16:04,112,1
201394,6,2012-01-16 16:16:08,112,4
201394,6,2012-01-16 16:21:35,10972,327
201394,3,2012-01-16 16:23:13,10972,98
201394,4,2012-01-16 16:23:13,10972,0
201394,6,2012-01-16 16:23:14,10972,1
201394,4,2012-01-16 16:23:39,10972,25
201394,8,2012-01-16 16:23:48,10972,9
201394,10,2012-01-16 16:30:14,10972,386
201394,9,2012-01-16 16:30:14,10972,0
201394,11,2012-01-16 16:30:15,10972,1
201394,12,2012-01-16 16:30:15,10972,0
201394,13,2012-01-16 16:30:15,10972,0
201394,4,2012-01-16 16:30:17,10972,2
201394,13,2012-01-16 16:32:34,10972,137
201394,14,2012-01-16 16:32:52,10972,18
201394,15,2012-01-16 16:32:52,10972,0
201394,13,2012-01-16 16:32:54,10972,2
201394,15,2012-01-16 16:33:33,10972,39
201394,16,2012-01-16 16:46:27,10972,774
201394,15,2012-01-16 16:46:30,10972,3
201394,16,2012-01-16 16:49:38,10910,188
201394,16,2012-01-16 16:49:58,10910,20
201394,16,2012-01-16 17:17:36,10861,1658
201394,16,2012-01-16 17:20:03,10861,147
201394,16,2012-01-16 18:30:55,10861,4252
201394,16,2012-01-16 18:34:11,10861,196
201394,16,2012-01-16 20:02:45,0,5314
201394,15,2012-01-16 20:03:02,0,17
201394,16,2012-01-16 20:03:05,0,3
201394,15,2012-01-17 08:45:47,10972,45762
201394,17,2012-01-17 09:05:44,10972,1197
201394,18,2012-01-17 09:05:44,10972,0
201394,19,2012-01-17 09:05:44,10972,0
201394,20,2012-01-17 09:05:44,10972,0
201394,15,2012-01-17 09:05:52,10972,8
201400,0,2012-01-16 16:24:28,112,0
201400,1,2012-01-16 16:24:28,112,0
201400,3,2012-01-16 16:25:02,112,34
201400,4,2012-01-16 16:25:02,112,0
201400,4,2012-01-16 16:40:41,11003,939
201400,4,2012-01-16 16:40:48,11003,7
201400,4,2012-01-16 16:48:11,10929,443
201400,4,2012-01-16 16:48:33,10929,22
201400,4,2012-01-16 18:08:38,10913,4805
201400,4,2012-01-16 18:12:00,10913,202
201400,4,2012-01-16 18:13:30,10913,90
201400,2,2012-01-16 18:19:02,10913,332
201400,4,2012-01-16 18:19:06,10913,4
201403,0,2012-01-16 16:35:55,112,0
201403,1,2012-01-16 16:35:55,112,0
201403,6,2012-01-16 16:36:00,112,5
201403,6,2012-01-16 16:37:43,10863,103
201403,2,2012-01-16 16:39:05,10863,82
201403,6,2012-01-16 16:39:11,10863,6
201406,0,2012-01-16 17:13:34,112,0
201406,1,2012-01-16 17:13:35,112,1
201406,2,2012-01-16 17:14:12,112,37
201409,0,2012-01-16 17:19:29,112,0
201409,1,2012-01-16 17:19:29,112,0
201409,6,2012-01-16 17:19:34,112,5
201409,6,2012-01-16 17:20:00,10228,26
201409,2,2012-01-16 17:22:06,10228,126
201409,6,2012-01-16 17:22:11,10228,5
201412,0,2012-01-16 17:38:34,112,0
201412,1,2012-01-16 17:38:34,112,0
201412,2,2012-01-16 17:39:17,112,43
201415,0,2012-01-16 17:41:22,112,0
201415,1,2012-01-16 17:41:23,112,1
201415,6,2012-01-16 17:41:26,112,3
201415,6,2012-01-16 18:08:41,10863,1635
201415,6,2012-01-16 18:29:35,10863,1254
201415,6,2012-01-16 19:36:16,11122,4001
201415,6,2012-01-16 19:38:22,11122,126
201415,6,2012-01-16 19:50:44,10863,742
201415,2,2012-01-16 19:56:08,10863,324
201415,6,2012-01-16 19:56:13,10863,5
201418,0,2012-01-16 17:47:06,112,0
201418,1,2012-01-16 17:47:07,112,1
201418,3,2012-01-16 17:47:45,112,38
201418,4,2012-01-16 17:47:46,112,1
201418,4,2012-01-16 19:31:18,11201,6212
201418,5,2012-01-16 19:32:35,11201,77
201418,4,2012-01-16 19:32:37,11201,2
201421,0,2012-01-16 17:48:11,112,0
201421,1,2012-01-16 17:48:12,112,1
201421,6,2012-01-16 17:48:15,112,3
201421,6,2012-01-16 19:47:05,10863,7130
201421,2,2012-01-16 19:50:37,10863,212
201421,6,2012-01-16 19:50:40,10863,3
201448,0,2012-01-16 18:57:31,112,0
201448,1,2012-01-16 18:57:32,112,1
201448,6,2012-01-16 18:57:37,112,5
201448,6,2012-01-16 19:38:34,11122,2457
201448,2,2012-01-16 19:40:03,11122,89
201448,6,2012-01-16 19:40:08,11122,5
201460,0,2012-01-16 19:53:46,112,0
201460,1,2012-01-16 19:53:47,112,1
201460,2,2012-01-16 19:54:21,112,34
201461,0,2012-01-16 19:53:46,112,0
201461,1,2012-01-16 19:53:47,112,1
201461,2,2012-01-16 19:54:26,112,39
201466,0,2012-01-16 20:01:43,112,0
201466,1,2012-01-16 20:01:43,112,0
201466,6,2012-01-16 20:01:48,112,5
201466,6,2012-01-16 20:18:03,10863,975
201466,2,2012-01-16 20:25:56,10863,473
201466,6,2012-01-16 20:26:00,10863,4
201469,0,2012-01-16 20:07:58,112,0
201469,1,2012-01-16 20:07:58,112,0
201469,6,2012-01-16 20:08:02,112,4
201469,6,2012-01-16 20:39:10,10861,1868
201469,6,2012-01-17 06:15:04,10861,34554
201469,6,2012-01-17 09:11:05,11169,10561
201469,6,2012-01-17 09:49:41,11169,2316
201469,6,2012-01-17 10:01:20,11169,699
201469,2,2012-01-17 10:04:50,11169,210
201469,6,2012-01-17 10:04:53,11169,3
201472,0,2012-01-16 20:23:06,112,0
201472,1,2012-01-16 20:23:06,112,0
201472,6,2012-01-16 20:23:10,112,4
201472,6,2012-01-16 20:26:26,10863,196
201472,3,2012-01-16 20:36:21,10863,595
201472,4,2012-01-16 20:36:21,10863,0
201472,6,2012-01-16 20:36:22,10863,1
201472,4,2012-01-16 20:36:50,10863,28
201472,8,2012-01-16 20:36:59,10863,9
201472,5,2012-01-16 20:41:50,10863,291
201472,4,2012-01-16 20:41:52,10863,2
201475,0,2012-01-16 20:29:24,112,0
201475,1,2012-01-16 20:29:24,112,0
201475,6,2012-01-16 20:29:28,112,4
201475,6,2012-01-16 20:39:18,10861,590
201475,6,2012-01-17 06:15:04,10861,34546
201475,6,2012-01-17 09:11:44,11169,10600
201475,2,2012-01-17 09:14:58,11169,194
201475,6,2012-01-17 09:15:02,11169,4
201478,0,2012-01-16 20:29:37,112,0
201478,1,2012-01-16 20:29:37,112,0
201478,6,2012-01-16 20:29:42,112,5
201478,6,2012-01-16 20:39:25,10861,583
201478,3,2012-01-16 20:40:15,10861,50
201478,4,2012-01-16 20:40:15,10861,0
201478,6,2012-01-16 20:40:16,10861,1
201478,4,2012-01-17 11:23:55,10932,53019
201478,4,2012-01-17 11:25:45,10932,110
201478,4,2012-01-17 14:17:34,11201,10309
201478,2,2012-01-17 14:32:36,11201,902
201478,4,2012-01-17 14:32:39,11201,3
201481,0,2012-01-16 20:38:20,112,0
201481,1,2012-01-16 20:38:20,112,0
201481,6,2012-01-16 20:38:29,112,9
201481,6,2012-01-16 20:40:23,10861,114
201481,2,2012-01-16 20:41:56,10861,93
201481,6,2012-01-16 20:42:00,10861,4
201493,0,2012-01-16 21:02:03,112,0
201493,1,2012-01-16 21:02:03,112,0
201493,6,2012-01-16 21:02:08,112,5
201493,6,2012-01-17 09:16:16,11169,44048
201493,2,2012-01-17 09:17:36,11169,80
201493,6,2012-01-17 09:17:39,11169,3
201496,0,2012-01-16 21:02:58,112,0
201496,1,2012-01-16 21:02:58,112,0
201496,6,2012-01-16 21:03:03,112,5
201496,6,2012-01-17 09:17:44,11169,44081
201496,2,2012-01-17 09:19:52,11169,128
201496,6,2012-01-17 09:19:55,11169,3
201499,0,2012-01-16 21:21:06,112,0
201499,1,2012-01-16 21:21:07,112,1
201499,2,2012-01-16 21:21:45,112,38
201502,0,2012-01-16 21:23:44,112,0
201502,1,2012-01-16 21:23:44,112,0
201502,2,2012-01-16 21:24:31,112,47
201505,0,2012-01-16 21:28:13,112,0
201505,1,2012-01-16 21:28:13,112,0
201505,3,2012-01-16 21:28:47,112,34
201505,4,2012-01-16 21:28:47,112,0
201505,4,2012-01-17 09:37:07,11189,43700
201505,2,2012-01-17 09:51:00,11189,833
201505,4,2012-01-17 09:51:03,11189,3
201511,0,2012-01-16 21:44:40,112,0
201511,1,2012-01-16 21:44:41,112,1
201511,6,2012-01-16 21:44:46,112,5
201511,6,2012-01-17 09:20:52,11169,41766
201511,2,2012-01-17 09:22:08,11169,76
201511,6,2012-01-17 09:22:11,11169,3
201514,0,2012-01-16 21:55:28,112,0
201514,1,2012-01-16 21:55:28,112,0
201514,3,2012-01-16 21:56:03,112,35
201514,4,2012-01-16 21:56:04,112,1
201514,4,2012-01-17 09:13:40,11189,40656
201514,2,2012-01-17 09:25:41,11189,721
201514,4,2012-01-17 09:25:45,11189,4
201517,0,2012-01-16 21:58:43,112,0
201517,1,2012-01-16 21:58:43,112,0
201517,6,2012-01-16 21:58:47,112,4
201517,6,2012-01-17 09:22:23,11169,41016
201517,3,2012-01-17 09:23:38,11169,75
201517,4,2012-01-17 09:23:38,11169,0
201517,6,2012-01-17 09:23:40,11169,2
201517,4,2012-01-17 10:17:58,11189,3258
201517,8,2012-01-17 10:35:15,11189,1037
201517,2,2012-01-17 10:35:52,11189,37
201517,4,2012-01-17 10:35:56,11189,4
201520,0,2012-01-16 22:00:42,112,0
201520,1,2012-01-16 22:00:46,112,4
201520,6,2012-01-16 22:01:14,112,28
201520,6,2012-01-17 09:23:44,11169,40950
201520,6,2012-01-17 09:49:41,11169,1557
201520,6,2012-01-17 10:01:59,11169,738
201520,2,2012-01-17 10:02:29,11169,30
201520,6,2012-01-17 10:02:33,11169,4
201529,0,2012-01-16 22:08:15,112,0
201529,1,2012-01-16 22:08:15,112,0
201529,2,2012-01-16 22:08:56,112,41
201535,0,2012-01-16 22:11:54,112,0
201535,1,2012-01-16 22:11:55,112,1
201535,6,2012-01-16 22:11:59,112,4
201535,6,2012-01-17 09:44:17,11169,41538
201535,3,2012-01-17 09:46:14,11169,117
201535,4,2012-01-17 09:46:14,11169,0
201535,6,2012-01-17 09:46:15,11169,1
201535,4,2012-01-17 11:11:46,11189,5131
201535,2,2012-01-17 11:25:42,11189,836
201535,4,2012-01-17 11:25:46,11189,4
201547,0,2012-01-16 22:57:34,112,0
201547,1,2012-01-16 22:57:34,112,0
201547,6,2012-01-16 22:57:38,112,4
201547,6,2012-01-17 09:47:14,11169,38976
201547,6,2012-01-17 09:49:41,11169,147
201547,6,2012-01-17 10:02:38,11169,777
201547,2,2012-01-17 10:04:14,11169,96
201547,6,2012-01-17 10:04:17,11169,3
201550,0,2012-01-16 23:00:21,112,0
201550,1,2012-01-16 23:00:22,112,1
201550,2,2012-01-16 23:01:02,112,40
201553,0,2012-01-16 23:01:03,112,0
201553,1,2012-01-16 23:01:03,112,0
201553,6,2012-01-16 23:01:06,112,3
201553,6,2012-01-17 09:56:57,11169,39351
201553,3,2012-01-17 09:58:39,11169,102
201553,4,2012-01-17 09:58:39,11169,0
201553,6,2012-01-17 09:58:40,11169,1
201553,4,2012-01-17 12:31:29,11189,9169
201553,2,2012-01-17 12:43:10,11189,701
201553,4,2012-01-17 12:43:13,11189,3
201565,0,2012-01-17 00:15:21,112,0
201565,1,2012-01-17 00:15:28,112,7
201565,6,2012-01-17 00:15:35,112,7
201565,6,2012-01-17 09:59:10,10932,35015
201565,2,2012-01-17 10:00:37,10932,87
201565,6,2012-01-17 10:00:41,10932,4
201571,0,2012-01-17 00:36:23,112,0
201571,1,2012-01-17 00:36:23,112,0
201571,6,2012-01-17 00:36:27,112,4
201571,6,2012-01-17 09:58:01,10932,33694
201571,2,2012-01-17 09:58:57,10932,56
201571,6,2012-01-17 09:59:03,10932,6
201574,0,2012-01-17 00:40:50,112,0
201574,1,2012-01-17 00:40:50,112,0
201574,2,2012-01-17 00:41:25,112,35
201577,0,2012-01-17 00:55:32,112,0
201577,1,2012-01-17 00:55:32,112,0
201577,2,2012-01-17 00:56:14,112,42
201580,0,2012-01-17 02:52:14,112,0
201580,1,2012-01-17 02:52:15,112,1
201580,6,2012-01-17 02:52:20,112,5
201580,6,2012-01-17 09:56:39,10932,25459
201580,2,2012-01-17 09:57:52,10932,73
201580,6,2012-01-17 09:57:56,10932,4
201599,0,2012-01-17 07:19:50,112,0
201599,1,2012-01-17 07:19:58,112,8
201599,6,2012-01-17 07:20:15,112,17
201599,6,2012-01-17 09:49:41,10932,8966
201599,6,2012-01-17 10:01:20,10932,699
201599,6,2012-01-17 10:01:27,10932,7
201599,2,2012-01-17 10:02:14,10932,47
201599,6,2012-01-17 10:02:17,10932,3
201608,0,2012-01-17 09:20:13,112,0
201608,1,2012-01-17 09:20:14,112,1
201608,6,2012-01-17 09:20:30,112,16
201608,6,2012-01-17 09:43:12,10932,1362
201608,2,2012-01-17 09:47:39,10932,267
201608,6,2012-01-17 09:47:42,10932,3
201614,0,2012-01-17 10:26:17,112,0
201614,1,2012-01-17 10:26:18,112,1
201614,6,2012-01-17 10:26:31,112,13
201614,6,2012-01-17 10:45:57,10910,1166
201614,2,2012-01-17 10:47:20,10910,83
201614,6,2012-01-17 10:47:23,10910,3
201620,0,2012-01-17 10:35:08,112,0
201620,1,2012-01-17 10:35:09,112,1
201620,6,2012-01-17 10:35:18,112,9
201620,6,2012-01-17 10:37:33,10910,135
201620,2,2012-01-17 10:45:49,10910,496
201620,6,2012-01-17 10:45:53,10910,4
201623,0,2012-01-17 10:40:41,112,0
201623,1,2012-01-17 10:40:41,112,0
201623,2,2012-01-17 10:41:28,112,47
201626,0,2012-01-17 10:48:51,112,0
201626,1,2012-01-17 10:48:52,112,1
201626,3,2012-01-17 10:49:30,112,38
201626,4,2012-01-17 10:49:30,112,0
201626,4,2012-01-17 11:26:16,10910,2206
201626,5,2012-01-17 11:27:13,10910,57
201626,4,2012-01-17 11:27:14,10910,1
201629,0,2012-01-17 10:51:07,112,0
201629,1,2012-01-17 10:51:08,112,1
201629,3,2012-01-17 10:51:43,112,35
201629,4,2012-01-17 10:51:44,112,1
201629,4,2012-01-17 11:26:06,11189,2062
201629,4,2012-01-17 11:29:01,11189,175
201629,4,2012-01-17 14:08:30,10932,9569
201629,4,2012-01-17 14:10:02,10932,92
201629,4,2012-01-18 12:41:47,10881,81105
201629,5,2012-01-18 12:43:36,10881,109
201629,4,2012-01-18 12:43:37,10881,1
201632,0,2012-01-17 11:00:51,112,0
201632,1,2012-01-17 11:00:53,112,2
201632,2,2012-01-17 11:00:54,112,1
201638,0,2012-01-17 11:17:50,112,0
201638,1,2012-01-17 11:17:50,112,0
201638,2,2012-01-17 11:18:50,112,60
201641,0,2012-01-17 11:48:19,112,0
201641,1,2012-01-17 11:48:20,112,1
201641,2,2012-01-17 11:48:53,112,33
201647,0,2012-01-17 12:24:10,112,0
201647,1,2012-01-17 12:24:11,112,1
201647,2,2012-01-17 12:24:44,112,33
201650,0,2012-01-17 12:29:25,112,0
201650,1,2012-01-17 12:29:26,112,1
201650,2,2012-01-17 12:30:06,112,40
201653,0,2012-01-17 12:30:49,112,0
201653,1,2012-01-17 12:30:49,112,0
201653,2,2012-01-17 12:31:29,112,40
201656,0,2012-01-17 12:33:05,112,0
201656,1,2012-01-17 12:33:05,112,0
201656,2,2012-01-17 12:33:45,112,40
201659,0,2012-01-17 12:33:15,112,0
201659,1,2012-01-17 12:33:15,112,0
201659,2,2012-01-17 12:33:54,112,39
201665,0,2012-01-17 12:45:26,112,0
201665,1,2012-01-17 12:45:26,112,0
201665,6,2012-01-17 12:45:39,112,13
201665,6,2012-01-17 12:51:40,10910,361
201665,2,2012-01-17 12:55:00,10910,200
201665,6,2012-01-17 12:55:03,10910,3
201671,0,2012-01-17 12:57:20,112,0
201671,1,2012-01-17 12:57:20,112,0
201671,6,2012-01-17 12:57:35,112,15
201671,6,2012-01-17 12:58:05,10910,30
201671,2,2012-01-17 12:59:53,10910,108
201671,6,2012-01-17 12:59:56,10910,3
201689,0,2012-01-17 13:34:09,112,0
201689,1,2012-01-17 13:34:09,112,0
201689,3,2012-01-17 13:34:39,112,30
201689,4,2012-01-17 13:34:39,112,0
201689,4,2012-01-17 15:36:57,10932,7338
201689,2,2012-01-17 15:47:22,10932,625
201689,4,2012-01-17 15:47:25,10932,3
201698,0,2012-01-17 14:02:58,112,0
201698,1,2012-01-17 14:02:58,112,0
201698,2,2012-01-17 14:03:38,112,40
201707,0,2012-01-17 14:24:28,112,0
201707,1,2012-01-17 14:24:29,112,1
201707,2,2012-01-17 14:25:00,112,31
201713,0,2012-01-17 15:08:33,112,0
201713,1,2012-01-17 15:08:33,112,0
201713,3,2012-01-17 15:09:07,112,34
201713,4,2012-01-17 15:09:08,112,1
201713,4,2012-01-17 16:07:53,11169,3525
201713,2,2012-01-17 16:14:27,11169,394
201713,4,2012-01-17 16:14:31,11169,4
201728,0,2012-01-17 15:52:25,112,0
201728,1,2012-01-17 15:52:25,112,0
201728,6,2012-01-17 15:53:03,112,38
201728,6,2012-01-17 16:07:36,10910,873
201728,2,2012-01-17 16:08:07,10910,31
201728,6,2012-01-17 16:08:10,10910,3
201731,0,2012-01-17 15:55:14,112,0
201731,1,2012-01-17 15:55:14,112,0
201731,6,2012-01-17 15:55:29,112,15
201731,6,2012-01-17 16:09:54,10910,865
201731,6,2012-01-18 06:15:05,10910,50711
201731,6,2012-01-18 08:58:45,11169,9820
201731,6,2012-01-18 10:36:26,11169,5861
201731,6,2012-01-18 10:36:33,11169,7
201731,2,2012-01-18 10:37:54,11169,81
201731,6,2012-01-18 10:37:58,11169,4
201734,0,2012-01-17 15:55:27,112,0
201734,1,2012-01-17 15:55:27,112,0
201734,2,2012-01-17 15:56:00,112,33
201737,0,2012-01-17 15:56:24,112,0
201737,1,2012-01-17 15:56:24,112,0
201737,6,2012-01-17 15:56:37,112,13
201737,6,2012-01-17 16:08:16,10910,699
201737,2,2012-01-17 16:09:46,10910,90
201737,6,2012-01-17 16:09:50,10910,4
201746,0,2012-01-17 16:14:38,112,0
201746,1,2012-01-17 16:14:38,112,0
201746,6,2012-01-17 16:14:56,112,18
201746,6,2012-01-17 16:20:20,10932,324
201746,2,2012-01-17 16:24:13,10932,233
201746,6,2012-01-17 16:24:16,10932,3
201764,0,2012-01-17 17:33:04,112,0
201764,1,2012-01-17 17:33:04,112,0
201764,2,2012-01-17 17:33:45,112,41
201767,0,2012-01-17 17:36:02,112,0
201767,1,2012-01-17 17:36:02,112,0
201767,6,2012-01-17 17:36:35,112,33
201767,6,2012-01-17 17:41:12,10863,277
201767,3,2012-01-17 17:42:27,10863,75
201767,4,2012-01-17 17:42:27,10863,0
201767,6,2012-01-17 17:42:28,10863,1
201767,4,2012-01-17 19:14:17,11122,5509
201767,2,2012-01-17 19:20:55,11122,398
201767,4,2012-01-17 19:20:58,11122,3
201773,0,2012-01-17 18:33:51,112,0
201773,1,2012-01-17 18:33:51,112,0
201773,2,2012-01-17 18:34:25,112,34
201776,0,2012-01-17 18:40:59,112,0
201776,1,2012-01-17 18:40:59,112,0
201776,6,2012-01-17 18:41:08,112,9
201776,6,2012-01-17 18:42:47,10863,99
201776,2,2012-01-17 18:45:02,10863,135
201776,6,2012-01-17 18:45:06,10863,4
201785,0,2012-01-17 19:47:19,112,0
201785,1,2012-01-17 19:47:19,112,0
201785,2,2012-01-17 19:47:58,112,39
201788,0,2012-01-17 19:58:13,112,0
201788,1,2012-01-17 19:58:13,112,0
201788,2,2012-01-17 19:59:01,112,48
201791,0,2012-01-17 20:03:40,112,0
201791,1,2012-01-17 20:03:40,112,0
201791,2,2012-01-17 20:04:15,112,35
201806,0,2012-01-17 20:21:10,112,0
201806,1,2012-01-17 20:21:10,112,0
201806,2,2012-01-17 20:21:46,112,36
201809,0,2012-01-17 20:29:46,112,0
201809,1,2012-01-17 20:29:47,112,1
201809,2,2012-01-17 20:30:33,112,46
201812,0,2012-01-17 20:40:55,112,0
201812,1,2012-01-17 20:40:57,112,2
201812,6,2012-01-17 20:41:37,112,40
201812,6,2012-01-17 20:54:51,10889,794
201812,2,2012-01-17 20:55:16,10889,25
201812,6,2012-01-17 20:55:20,10889,4
201815,0,2012-01-17 20:56:18,112,0
201815,1,2012-01-17 20:56:19,112,1
201815,6,2012-01-17 20:56:28,112,9
201815,6,2012-01-18 09:10:28,11169,44040
201815,2,2012-01-18 09:11:52,11169,84
201815,6,2012-01-18 09:11:56,11169,4
201818,0,2012-01-17 21:15:00,112,0
201818,1,2012-01-17 21:15:00,112,0
201818,2,2012-01-17 21:15:41,112,41
201827,0,2012-01-17 22:01:03,112,0
201827,1,2012-01-17 22:01:05,112,2
201827,2,2012-01-17 22:01:52,112,47
201830,0,2012-01-17 22:12:41,112,0
201830,1,2012-01-17 22:12:45,112,4
201830,6,2012-01-17 22:14:08,112,83
201830,6,2012-01-18 09:12:01,11169,39473
201830,2,2012-01-18 09:12:51,11169,50
201830,6,2012-01-18 09:12:55,11169,4
201839,0,2012-01-17 23:40:01,112,0
201839,1,2012-01-17 23:40:01,112,0
201839,6,2012-01-17 23:41:26,112,85
201839,6,2012-01-18 09:12:43,10932,34277
201839,2,2012-01-18 09:15:01,10932,138
201839,6,2012-01-18 09:15:04,10932,3
201851,0,2012-01-18 01:19:37,112,0
201851,1,2012-01-18 01:19:37,112,0
201851,6,2012-01-18 01:19:48,112,11
201851,6,2012-01-18 09:04:54,10932,27906
201851,2,2012-01-18 09:06:39,10932,105
201851,6,2012-01-18 09:06:42,10932,3
201857,0,2012-01-18 04:13:39,112,0
201857,1,2012-01-18 04:13:40,112,1
201857,6,2012-01-18 04:13:50,112,10
201857,6,2012-01-18 09:02:23,10932,17313
201857,2,2012-01-18 09:04:21,10932,118
201857,6,2012-01-18 09:04:26,10932,5
201903,0,2012-01-18 10:18:22,112,0
201903,1,2012-01-18 10:18:23,112,1
201903,6,2012-01-18 10:18:33,112,10
201903,6,2012-01-18 10:34:20,10881,947
201903,6,2012-01-18 10:34:41,10881,21
201903,6,2012-01-18 10:44:53,11169,612
201903,6,2012-01-18 10:51:00,11169,367
201903,6,2012-01-18 13:05:28,10889,8068
201903,6,2012-01-18 13:08:37,10889,189
201903,6,2012-01-18 13:11:30,10889,173
201903,3,2012-01-18 13:13:54,10889,144
201903,4,2012-01-18 13:13:55,10889,1
201903,6,2012-01-18 13:13:56,10889,1
201903,4,2012-01-18 15:00:52,11169,6416
201903,4,2012-01-18 15:06:54,11169,362
201903,4,2012-01-18 17:32:31,11180,8737
201903,4,2012-01-18 17:34:36,11180,125
201903,4,2012-01-19 09:05:09,10931,55833
201903,5,2012-01-19 09:12:57,10931,468
201903,4,2012-01-19 09:12:59,10931,2
201906,0,2012-01-18 10:41:38,112,0
201906,1,2012-01-18 10:41:40,112,2
201906,3,2012-01-18 10:42:24,112,44
201906,4,2012-01-18 10:42:24,112,0
201906,4,2012-01-18 10:42:38,10881,14
201906,4,2012-01-18 10:43:34,10881,56
201906,4,2012-01-18 10:54:21,11169,647
201906,2,2012-01-18 11:12:50,11169,1109
201906,4,2012-01-18 11:12:54,11169,4
201912,0,2012-01-18 10:55:30,112,0
201912,1,2012-01-18 10:55:32,112,2
201912,3,2012-01-18 10:56:08,112,36
201912,4,2012-01-18 10:56:09,112,1
201912,4,2012-01-18 10:56:26,10629,17
201912,8,2012-01-18 11:07:25,10629,659
201912,9,2012-01-18 11:07:54,10629,29
201912,10,2012-01-18 11:07:54,10629,0
201912,11,2012-01-18 11:07:56,10629,2
201912,12,2012-01-18 11:07:56,10629,0
201912,13,2012-01-18 11:07:56,10629,0
201912,4,2012-01-18 11:07:57,10629,1
201912,13,2012-01-18 11:08:16,10629,19
201912,14,2012-01-18 11:08:45,10629,29
201912,15,2012-01-18 11:08:45,10629,0
201912,13,2012-01-18 11:08:47,10629,2
201912,15,2012-01-18 11:09:29,10629,42
201912,19,2012-01-18 11:15:52,10629,383
201912,18,2012-01-18 11:15:52,10629,0
201912,20,2012-01-18 11:15:52,10629,0
201912,17,2012-01-18 11:15:52,10629,0
201912,15,2012-01-18 11:15:59,10629,7
201924,0,2012-01-18 11:26:34,112,0
201924,1,2012-01-18 11:26:35,112,1
201924,6,2012-01-18 11:26:47,112,12
201924,6,2012-01-18 11:56:25,11169,1778
201924,6,2012-01-18 12:00:22,11169,237
201924,6,2012-01-18 12:02:07,11169,105
201924,3,2012-01-18 12:04:31,11169,144
201924,4,2012-01-18 12:04:31,11169,0
201924,6,2012-01-18 12:04:33,11169,2
201924,4,2012-01-18 12:29:19,11189,1486
201924,2,2012-01-18 12:41:09,11189,710
201924,4,2012-01-18 12:41:17,11189,8
201933,0,2012-01-18 11:44:17,112,0
201933,1,2012-01-18 11:44:18,112,1
201933,6,2012-01-18 11:44:30,112,12
201933,6,2012-01-18 12:00:28,11169,958
201933,6,2012-01-18 12:33:31,11169,1983
201933,6,2012-01-18 13:06:33,10889,1982
201933,2,2012-01-18 13:07:29,10889,56
201933,6,2012-01-18 13:07:32,10889,3
201939,0,2012-01-18 11:57:26,112,0
201939,1,2012-01-18 11:57:26,112,0
201939,6,2012-01-18 11:57:35,112,9
201939,6,2012-01-18 12:04:40,11169,425
201939,2,2012-01-18 12:09:55,11169,315
201939,6,2012-01-18 12:10:00,11169,5
201945,0,2012-01-18 12:12:48,112,0
201945,1,2012-01-18 12:12:49,112,1
201945,3,2012-01-18 12:13:24,112,35
201945,4,2012-01-18 12:13:24,112,0
201945,4,2012-01-18 12:15:37,11189,133
201945,2,2012-01-18 12:20:22,11189,285
201945,4,2012-01-18 12:20:26,11189,4
201948,0,2012-01-18 12:20:02,112,0
201948,1,2012-01-18 12:20:02,112,0
201948,3,2012-01-18 12:20:34,112,32
201948,4,2012-01-18 12:20:34,112,0
201948,4,2012-01-18 12:55:00,11169,2066
201948,5,2012-01-18 12:56:11,11169,71
201948,4,2012-01-18 12:56:13,11169,2
201954,0,2012-01-18 12:25:24,112,0
201954,1,2012-01-18 12:25:25,112,1
201954,3,2012-01-18 12:25:59,112,34
201954,4,2012-01-18 12:25:59,112,0
201954,4,2012-01-18 12:54:20,11169,1701
201954,5,2012-01-18 12:54:45,11169,25
201954,4,2012-01-18 12:54:47,11169,2
201957,0,2012-01-18 12:26:19,112,0
201957,1,2012-01-18 12:26:20,112,1
201957,2,2012-01-18 12:26:56,112,36
201960,0,2012-01-18 12:26:37,112,0
201960,1,2012-01-18 12:26:37,112,0
201960,3,2012-01-18 12:27:13,112,36
201960,4,2012-01-18 12:27:13,112,0
201960,4,2012-01-18 12:49:01,11169,1308
201960,5,2012-01-18 12:51:53,11169,172
201960,4,2012-01-18 12:51:56,11169,3
201963,0,2012-01-18 12:27:47,112,0
201963,1,2012-01-18 12:27:48,112,1
201963,3,2012-01-18 12:28:24,112,36
201963,4,2012-01-18 12:28:24,112,0
201963,4,2012-01-18 12:47:01,11169,1117
201963,2,2012-01-18 12:47:17,11169,16
201963,4,2012-01-18 12:47:20,11169,3
201966,0,2012-01-18 12:28:33,112,0
201966,1,2012-01-18 12:28:34,112,1
201966,3,2012-01-18 12:29:04,112,30
201966,4,2012-01-18 12:29:04,112,0
201966,4,2012-01-18 12:34:55,11169,351
201966,5,2012-01-18 12:38:09,11169,194
201966,4,2012-01-18 12:38:10,11169,1
201969,0,2012-01-18 12:31:31,112,0
201969,1,2012-01-18 12:31:32,112,1
201969,6,2012-01-18 12:31:42,112,10
201969,6,2012-01-18 13:07:54,10889,2172
201969,6,2012-01-18 13:08:37,10889,43
201969,6,2012-01-18 13:14:14,10889,337
201969,2,2012-01-18 13:15:43,10889,89
201969,6,2012-01-18 13:15:48,10889,5
201972,0,2012-01-18 12:33:37,112,0
201972,1,2012-01-18 12:33:38,112,1
201972,3,2012-01-18 12:34:18,112,40
